name	country	gender	birthdate	birthyear	competition_years	first	last	results
Alessandra PATELLI	ITA	W	17 Nov 1991	1991	2018;2018;2018;2016;2016;2016;2015;2015;2015;2014;2014;2014;2013;2013;2013;2012;2012;2012;2012;2011;2011;2011;2011;2011	2011	2018	FA Final,4,W2-;FA Final,3,W2-;FA Final,2,W2-;FB Final,5,W2-;FA Final,3,W2-;FA Final,2,W2-;FC Final,2,W2-;FB Final,5,W2-;FB Final,6,W2-;FB Final,6,W4x;FB Final,4,W4x;FB Final,1,W4x;FB Final,5,W2x;FA Final,4,BW4x;FB Final,5,W1x;FA Final,2,W8+;FA Final,5,BW4x;FB Final,5,W2x;F Final,4,W4x;F Final,4,W4x;F Final,5,W4-;FA Final,2,BW4x;FB Final,3,W4x;FC Final,2,W2x
Jaclyn HALKO	CAN	W	16 Dec 1986	1986	2013;2012;2012;2012;2011;2011	2011	2013	FB Final,1,LW2x;FA Final,1,LW4x;FA Final,1,LW4x;FA Final,5,LW2x;FB Final,6,LW2x;FB Final,3,LW1x
Elena GORDEEVA	RUS	W	27 Jun 1973	1973	2011;2011	2011	2011	FB Final,3,ASW1x;FA Final,6,ASW1x
Egor FIRSOV	RUS	M	23 Jan 1989	1989	2011	2011	2011	FB Final,4,ASM1x
Mikhael JAKOVLEV	RUS	M	13 Jan 1986	1986	2012;2012;2011;2011	2011	2012	FB Final,5,LTAMix4+;FA Final,5,LTAMix4+;FB Final,5,LTAMix4+;FB Final,3,LTAMix4+
Ekaterina CHEPKEY	RUS	W	20 Dec 1985	1985	2011;2011	2011	2011	FB Final,5,LTAMix4+;FB Final,3,LTAMix4+
Abderrazek KEHIA	TUN	M	15 Aug 1991	1991	2011;2011	2011	2011	FD Final,6,BLM2x;FF Final,5,LM2x
Jelena PIPPER	EST	W	28 Jun 1976	1976	2012;2011	2011	2012	FA Final,6,LTAMix4+;FC Final,3,LTAMix4+
Alar OIGE	EST	M	6 Feb 1964	1964	2012;2011	2011	2012	FA Final,6,LTAMix4+;FC Final,3,LTAMix4+
Chanjuan TANG	CHN	W	19 Jan 1995	1995	2011;2011;2011	2011	2011	FA Final,2,LW4x;FA Final,4,LW2x;FC Final,2,LW2x
Panpan ZHANG	CHN	M	21 Oct 1991	1991	2013;2011;2011	2011	2013	FB Final,5,M2-;FA Final,5,LM4-;FB Final,1,LM4-
Mingyang LIANG	CHN	M	26 Apr 1990	1990	2015;2015;2015;None;2011;2011;2011	2011	None	FB Final,5,LM2-;FA Final,4,LM2-;FA Final,1,LM2-;FA Final,2,LM2-;FB Final,3,LM2-;FA Final,5,LM4-;FB Final,3,LM4-
Haihua LU	CHN	W	15 Oct 1984	1984	2011;2011	2011	2011	FA Final,6,W8+;FA Final,2,W8+
Roline REPELAER VAN DRIEL	NED	W	28 Jul 1984	1984	2012;2012;2012;2012;2011;2011;2011	2011	2012	FA Final,3,W8+;FA Final,4,W8+;FA Final,3,W8+;FA Final,1,W8+;R Repechage,3,W8+;FA Final,3,W8+;FA Final,1,W8+
Ewelina SLAWINSKA	POL	W	3 May 1989	1989	2011;2011;2011;2011	2011	2011	F Final,6,W8+;FB Final,2,W8+;FA Final,3,W8+;FA Final,6,W8+
Deborah LINCE VAIERETTI	ARG	W	24 Oct 1984	1984	2011;2011	2011	2011	FB Final,3,LW4x;FD Final,2,LW2x
Sofia ESTERAS	ARG	W	15 Jul 1988	1988	2011;2011	2011	2011	FB Final,3,LW4x;FD Final,4,LW2x
Emilio TORRES	VEN	M	18 Oct 1983	1983	2013;2011;2011	2011	2013	FE Final,1,M1x;FD Final,2,M4x;FD Final,3,M1x
Pedro SANZ	VEN	M	13 Sep 1986	1986	2011;2011	2011	2011	FD Final,2,M4x;FF Final,1,LM2x
Kamil KHANLAROV	AZE	M	3 Oct 1994	1994	2011	2011	2011	FD Final,4,JM2x
Michal GADOWSKI	POL	M	17 Nov 1990	1990	2018;2018;2017;2017;2016;2016;2015;2015;2014;2014;2013;2012;2012;2011;2011	2011	2018	FA Final,2,PR2 Mix2x;FA Final,3,PR2 Mix2x;FA Final,3,PR2 Mix2x;FA Final,4,PR2 Mix2x;FA Final,6,TAMix2x;FA Final,5,TAMix2x;FB Final,1,TAMix2x;FA Final,6,TAMix2x;FB Final,1,TAMix2x;FA Final,3,TAMix2x;FA Final,5,TAMix2x;FB Final,4,TAMix2x;FA Final,6,TAMix2x;FB Final,2,TAMix2x;R Repechage,5,TAMix2x
Joanna HANTZSCHEL	POL	W	14 Jul 1992	1992	2015;2014;2011;2011	2011	2015	FC Final,5,LTAMix4+;FA Final,5,LTAMix4+;FB Final,6,LTAMix4+;FB Final,4,LTAMix4+
Yvonne WAEGER	SUI	W	1 Oct 1985	1985	None	None	NoneNone
Atanas GREZDELEV	BUL	M	26 Aug 1994	1994	None	None	NoneNone
Kaloyan ATANASOV	BUL	M	18 Jan 1995	1995	None	None	NoneNone
Tsvetomir GRABCHEV	BUL	M	4 Mar 1993	1993	2011	2011	2011	FB Final,1,JM2-
Gardashkhan HUSEYNLI	AZE	M	23 Feb 1995	1995	2011	2011	2011	FD Final,4,JM2x
Fuad MIRZAYEV	AZE	M	19 Jul 1989	1989	2011	2011	2011	FC Final,5,BM2-
Boris YOTOV	BUL	M	25 Feb 1996	1996	2018;2018;2018;2017;2017;2017;2016;2016;2016;2015;2015;2015;2014;2014;2014;2013;2013;2013;2013;2012;2012;2012;2011	2011	2018	FB Final,6,M2x;FA Final,3,BM1x;FC Final,6,M1x;FA Final,5,BM1x;FC Final,2,M1x;FB Final,3,M1x;FB Final,6,M2x;FB Final,4,M2x;FB Final,5,M2x;FB Final,1,M2x;FC Final,1,M2x;R2 Repechage,6,M2x;FA Final,2,JM1x;FA Final,2,M2x;FA Final,2,M2x;FA Final,3,JM1x;FB Final,2,BM2x;FA Final,4,M2x;FB Final,6,M2x;FA Final,6,JM1x;FA Final,3,M2x;FD Final,3,M1x;FB Final,4,JM1x
Ivana KRKLJUS	CRO	W	16 Jun 1995	1995	2013;2012;2011	2011	2013	FB Final,3,JW2x;FB Final,1,JW2x;FC Final,2,JW1x
Irma SUMAR	CRO	W	28 Jan 1994	1994	None	None	NoneNone
Ela GRACAN	CRO	W	2 Aug 1993	1993	None	None	NoneNone
Ana KATUSIN	CRO	W	22 Mar 1993	1993	None	None	NoneNone
Lucija SKRTIC	CRO	W	12 May 1994	1994	None	None	NoneNone
Mateo UDOVICIC	CRO	M	3 Apr 1993	1993	None	None	NoneNone
Mihovil KOTORAS	CRO	M	18 Mar 1990	1990	2011	2011	2011	FD Final,4,BM1x
Esmeralda RAHERILANDY	MAD	W	19 Jul 1992	1992	None	None	NoneNone
Elias RAZAKANDRIANIRINA	MAD	M	1 Jan 1994	1994	None	None	NoneNone
Naydene SMITH	RSA	W	27 Aug 1987	1987	2015;2015;2014;2014;2013;2013;2012;2012;2011;2011;2011	2011	2015	FA Final,5,W2-;FA Final,5,W2-;FA Final,6,W2-;FA Final,4,W2-;FA Final,6,W2-;FA Final,6,W2-;FB Final,2,W2-;FA Final,6,W2-;FA Final,6,W2-;FA Final,6,W2-;FA Final,2,W2-
Ricardo MORA	VEN	M	None	None	2011;2011	2011	2011	FC Final,6,BLM2x;FF Final,4,LM2x
Mateusz BALCERZAK	POL	M	29 Sep 1993	1993	2011	2011	2011	FB Final,4,LTAMix4+
Viacheslav MAKHOV	RUS	M	16 Aug 1961	1961	2018;2015;2012;2012;2011;2011	2011	2018	FB Final,6,PR3 Mix4+;FC Final,4,LTAMix4+;FB Final,5,LTAMix4+;FA Final,5,LTAMix4+;FB Final,5,LTAMix4+;FB Final,3,LTAMix4+
Ciprian DUDUTA	ROU	M	30 Apr 1991	1991	2012;2012;2012;2012;2012;2012;2011;2011	2011	2012	FA Final,6,M8+;FB Final,1,M2+;FB Final,2,BM8+;FB Final,4,M2-;R2 Repechage,3,M2-;FB Final,1,M2-;FB Final,3,BM4-;FD Final,5,M2x
Weiping LI	CHN	W	10 Aug 1987	1987	2011;2011	2011	2011	FA Final,6,W8+;FA Final,5,W8+
Ahmed ABDELGELIL	EGY	M	14 Sep 1986	1986	None	None	NoneNone
Seulgi KIM	KOR	W	20 Feb 1989	1989	2018;2015;2013;2013;2011	2011	2018	FB Final,5,W2x;FE Final,3,W1x;FC Final,2,W1x;FB Final,2,W2x;R Repechage,4,W2x
Jimin LIM	KOR	W	13 Mar 1990	1990	2011	2011	2011	FC Final,4,LW2x
Galal ABDELKAWI	EGY	M	16 May 1985	1985	None	None	NoneNone
Matthew BOKERMANN	USA	M	23 Feb 1981	1981	2011	2011	2011	FC Final,2,LM2x
Fergus FAUVEL	NZL	M	8 Nov 1986	1986	2013;2013;2013;2013;2012;2011	2011	2013	FC Final,2,M4x;FB Final,5,M4x;FB Final,3,M4x;FA Final,2,M4x;R Repechage,5,M8+;FE Final,3,M2-
Shiu Ki FONG	HKG	M	16 Apr 1993	1993	None	None	NoneNone
Man Hung KUNG	HKG	M	14 Dec 1994	1994	None	None	NoneNone
Kwan Ting KWOK	HKG	M	9 Feb 1984	1984	2013;2013;2012	2012	2013	FC Final,3,LM1x;FB Final,3,LM2x;FC Final,1,LM4x
Kit Yin LIAO	HKG	M	15 Dec 1994	1994	None	None	NoneNone
Ho Yan TAI	HKG	W	29 Jun 1993	1993	2013;2013	2013	2013	FC Final,2,LW2x;FB Final,4,LW1x
Ka Ming WOO	HKG	M	30 Dec 1993	1993	None	None	NoneNone
Wai Kin WONG	HKG	M	12 Aug 1992	1992	2015;2015;2015;2014;2014;2014;2013;2013;2013;2011;2011;2011	2011	2015	FB Final,4,LM4x;FC Final,3,LM1x;FC Final,3,LM1x;FA Final,4,LM4x;FD Final,5,LM2x;FA Final,5,LM1x;FD Final,5,LM1x;FD Final,1,LM1x;FC Final,2,LM2x;FC Final,4,BLM2x;FD Final,6,LM2x;FD Final,1,LM2x
Juan Carlos CABRERA	MEX	M	9 Nov 1991	1991	2018;2017;2017;2016;2016;2015;2014;2014;2013;2013;2012;2012;2011;2011	2011	2018	FE Final,3,M1x;FD Final,2,M1x;FC Final,4,M1x;FB Final,2,M1x;FB Final,2,M1x;FC Final,1,M1x;FC Final,6,M1x;FC Final,1,M1x;FA Final,6,BM1x;FB Final,2,M1x;FB Final,1,BM1x;FB Final,2,M1x;FC Final,4,BM2-;FB Final,4,M4-
Jaime CUEVAS NUNES	MEX	M	27 May 1991	1991	2013;2012;2011;2011	2011	2013	FC Final,4,BM4x;R Repechage,4,M2x;FC Final,4,BM2-;FB Final,4,M4-
Christopher HERPEL	GER	M	1 Mar 1991	1991	2013;2013;2013;2012;2011	2011	2013	FA Final,5,LM2-;FA Final,5,LM2-;FA Final,4,LM2-;FA Final,5,LM4-;FB Final,1,BLM2-
Bjoern BIRKNER	GER	M	4 Jun 1991	1991	2015;2015;2014;2014;2014;2014;2013	2013	2015	FA Final,2,M2+;FA Final,5,M4-;FB Final,2,M4-;FA Final,4,M4-;FA Final,5,M4-;FA Final,5,M4-;FA Final,6,BM8+
Ludovic SEUREAU	FRA	M	27 Jun 1991	1991	2014;2013;2012;2012;2011	2011	2014	FA Final,5,LM2-;FA Final,3,BLM4-;FA Final,3,BLM4-;FB Final,2,LM2-;FA Final,5,BLM2-
Augustin MOUTERDE	FRA	M	25 Sep 1991	1991	2016;2016;2016;2015;2015;2015;2015;2014;2014;2014;2014;2013;2013;2013;2012;2012;2011	2011	2016	FA Final,1,LM2-;FA Final,3,LM2-;FA Final,2,LM2-;FA Final,2,LM2-;FA Final,4,LM2-;FA Final,1,LM2-;FA Final,2,LM2-;FA Final,2,LM2-;FA Final,4,LM4-;FA Final,5,LM4-;FA Final,3,LM4-;FA Final,4,LM4-;FB Final,3,LM4-;FA Final,3,LM4-;FA Final,2,BLM2-;R Repechage,5,LM4-;FA Final,2,BLM4-
Guillaume CAS	FRA	M	3 Mar 1991	1991	2012;2012;2011	2011	2012	FA Final,3,BLM4-;FB Final,2,LM2-;FA Final,5,BLM2-
Hanns-Morten NOSKE	GER	M	12 Jul 1989	1989	2013;2012;2011;2011	2011	2013	FB Final,3,LM2-;FB Final,4,LM4-;FA Final,4,BLM4-;FB Final,3,LM4-
Ole SOEGAARD	DEN	M	6 Aug 1990	1990	2012;2012;2012;2011;2011;2011	2011	2012	FB Final,4,M4x;FA Final,5,M4x;FC Final,1,M4x;FC Final,5,M4x;FC Final,2,M4x;FA Final,6,M4x
Leandro CARVALHO ATOJI	BRA	M	30 Sep 1984	1984	2011	2011	2011	FC Final,6,LM2x
Georgi GEORGIEV Y.	BUL	M	18 Jul 1951	1951	1979;1978;1977;1976;1975	1975	1979	FB Final,6,M2-;FA Final,6,M8+;FA Final,5,M2-;F Final,5,M2-;FA Final,2,M2-
Patchareeya JARDSAKUL	THA	W	27 Dec 1990	1990	2011	2011	2011	FB Final,4,LW4x
Mirela ROGOZ	ROU	W	2 Mar 1993	1993	None	None	NoneNone
Laurentiu STOENICA	ROU	M	5 Oct 1995	1995	2012	2012	2012	FA Final,4,JM8+
Andreea BIRICA	ROU	W	19 Apr 1993	1993	2011	2011	2011	FA Final,2,JW8+
Gheorghe-Robert DEDU	ROU	M	24 Apr 1996	1996	2018;2017;2017;2016;2016;2015;2014;2013;2012	2012	2018	FA Final,3,BM8+;FA Final,2,BM8+;FB Final,6,M4x;FA Final,5,BM8+;FA Final,5,M8+;FA Final,4,BM8+;FA Final,1,JM2-;FA Final,2,JM2x;R Repechage,2,JM8+
Antony ZOUCH	NZL	M	15 Jun 1991	1991	2011	2011	2011	FA Final,4,BM4+
Richard HARRISON	NZL	M	24 Nov 1989	1989	2012;2012;2011	2011	2012	F Final,2,M8+;R Repechage,5,M8+;FA Final,4,BM4+
Armin SVOBODA	NZL	M	16 Oct 1989	1989	2012;2011	2011	2012	FB Final,4,LM2-;FA Final,2,BLM2-
Viviana-Iuliana BEJINARIU	ROU	W	1 Jan 1994	1994	2018;2018;2018;2017;2017;2017;2016;2016;2015;2015;2015;2014;2014;2013;2013;2012;2011	2011	2018	FA Final,5,W8+;FA Final,1,W8+;FA Final,5,W8+;FA Final,1,W8+;FA Final,1,W8+;FA Final,1,W8+;FA Final,3,BW2x;FA Final,5,W4x;FC Final,5,W2x;FA Final,1,BW2x;FC Final,3,W2x;FC Final,2,W2x;FA Final,1,BW2x;FA Final,1,BW4x;FB Final,2,W4x;FA Final,1,JW4x;FA Final,2,JW8+
Ionela-Livia COZMIUC	ROU	W	3 Jan 1995	1995	2018;2018;2018;2017;2017;2017;2016;2016;2016;2015;2015;2015;2014;2014;2013;2013;2012	2012	2018	FA Final,1,LW2x;FA Final,4,LW2x;FA Final,3,LW2x;FA Final,1,LW2x;FA Final,1,BLW2x;FA Final,4,LW2x;FB Final,2,LW2x;FA Final,2,LW2x;FA Final,6,LW2x;FC Final,1,LW2x;FA Final,5,BLW2x;FB Final,2,LW2x;FA Final,2,BLW2x;FB Final,1,LW2x;FB Final,3,JW1x;FA Final,4,BLW2x;FA Final,2,JW2x
Alexandru-Vasilica MARDARE	ROU	M	10 Dec 1994	1994	2012	2012	2012	FA Final,4,JM8+
Dumitru MARIUC	ROU	M	27 Oct 1994	1994	2016;2015;2014;2012;2011	2011	2016	FA Final,6,BM4-;FA Final,1,BM4-;FB Final,6,M2x;FA Final,1,JM2-;FA Final,3,JM4-
GHEORGHE-COSTEL MIHALESCU	ROU	M	19 Apr 1994	1994	2015;2012	2012	2015	FA Final,4,BM8+;FA Final,4,JM8+
Florian-Madalin PAVEL	ROU	M	23 Jul 1993	1993	None	None	NoneNone
Dana-Adina SZEKELY	ROU	W	21 Feb 1994	1994	2011	2011	2011	FA Final,2,JW8+
Andreea-Mihaela TATARU	ROU	W	13 Jun 1994	1994	2013;2012;2011	2011	2013	FA Final,1,BW4x;FA Final,1,JW4x;FB Final,6,JW2x
Ioana VRINCEANU	ROU	W	7 Mar 1994	1994	2018;2018;2018;2017;2017;2017;2016;2016;2016;2015;2015;2015;2014;2014;2013;2013;2012;2011	2011	2018	FA Final,5,W8+;FA Final,1,W8+;FA Final,5,W8+;FA Final,1,W8+;FA Final,1,W8+;FA Final,1,W8+;FA Final,3,BW2x;FA Final,5,W4x;FA Final,4,W8+;FC Final,5,W2x;FA Final,1,BW2x;FC Final,3,W2x;FC Final,2,W2x;FA Final,1,BW2x;FA Final,1,BW4x;FB Final,2,W4x;FA Final,1,JW4x;FA Final,3,JW4x
Veronica PUSCASU	ROU	W	5 May 1993	1993	None	None	NoneNone
Denisa-Maria ALBU	ROU	W	14 Sep 1994	1994	2012	2012	2012	F Final,1,JW8+
Neculai ANICULESEI	ROU	M	1 Apr 1994	1994	2016;2016;2015;2012;2011	2011	2016	FA Final,6,BM4-;FB Final,3,M4-;FA Final,1,BM4-;FA Final,1,JM2-;FA Final,3,JM4-
Nicu-Ionut BOCANCEA	ROU	M	15 Mar 1995	1995	2013;2012	2012	2013	FC Final,1,JM4x;FA Final,3,JM4x
Florin-Aurelian BUZNEAN	ROU	M	26 Mar 1994	1994	2012	2012	2012	FA Final,3,JM4x
Laurentiu-Marian COLCEAG	ROU	M	30 Jun 1994	1994	2012	2012	2012	FA Final,3,JM4x
Alexandra CUCU	ROU	W	3 Feb 1994	1994	2011	2011	2011	FA Final,4,JW2-
Marius-Andrei GHICA	ROU	M	28 Sep 1993	1993	None	None	NoneNone
Florian HODOROGEA	ROU	M	11 Jan 1994	1994	2012	2012	2012	FA Final,4,JM8+
Arthur ADNET	FRA	M	12 May 1994	1994	2011	2011	2011	FB Final,3,JM4+
Guillaume AMPE	FRA	M	17 May 1994	1994	2016;2015;2014;2012;2011	2011	2016	FA Final,4,BM4+;FA Final,6,BM8+;FA Final,3,BM4+;FB Final,4,JM2-;FB Final,5,JM2-
Romain BONAMY	FRA	M	9 Jun 1993	1993	2011	2011	2011	FB Final,3,JM4+
Juliette JEANNET	SUI	W	15 Apr 1994	1994	2013;2012;2011	2011	2013	FB Final,1,BLW1x;FB Final,4,JW1x;FB Final,2,JW1x
Patricia MERZ	SUI	W	2 Jun 1993	1993	2018;2018;2018;2018;2018;2017;2017;2017;2017;2017;2016;2016;2016;2016;2016;2016;2015;2015;2015;2015;2015;2015;None;2014;2014;2014;2014;2013;2013;2012;2011	2011	None	FA Final,4,LW2x;FA Final,3,LW2x;FA Final,3,LW2x;FA Final,4,LW2x;FA Final,5,LW2x;FA Final,4,LW1x;FA Final,3,LW1x;FA Final,3,LW1x;FA Final,3,LW1x;FA Final,1,LW1x;FB Final,1,LW1x;FB Final,2,LW2x;FB Final,4,LW2x;FA Final,5,LW2x;FA Final,4,LW2x;FB Final,5,LW2x;FC Final,4,LW2x;FA Final,3,BLW2x;FB Final,6,LW2x;FB Final,4,LW2x;FB Final,1,LW2x;FA Final,6,LW2x;FA Final,4,LW2x;FC Final,4,LW2x;FA Final,4,BLW2x;FC Final,2,LW2x;FB Final,3,LW2x;FA Final,6,BLW2x;FB Final,3,LW2x;FA Final,6,BLW2x;FB Final,2,JW4x
Josephine GALANTAY	SUI	W	4 Mar 1993	1993	2012;2011	2011	2012	FB Final,5,BW4x;FB Final,2,JW4x
Frederique ROL	SUI	W	26 May 1993	1993	2018;2018;2018;2018;2018;2017;2017;2017;2016;2016;2016;2016;2016;2015;2015;2015;2015;2015;2015;None;2014;2014;2014;2014;2013;2013;2012;2011	2011	None	FA Final,4,LW2x;FA Final,3,LW2x;FA Final,3,LW2x;FA Final,4,LW2x;FA Final,5,LW2x;FC Final,2,LW2x;FA Final,4,LW2x;FB Final,3,LW2x;FB Final,2,LW2x;FB Final,4,LW2x;FA Final,5,LW2x;FA Final,4,LW2x;FB Final,5,LW2x;FC Final,4,LW2x;FA Final,3,BLW2x;FB Final,6,LW2x;FB Final,4,LW2x;FB Final,1,LW2x;FA Final,6,LW2x;FA Final,4,LW2x;FC Final,4,LW2x;FA Final,4,BLW2x;FC Final,2,LW2x;FB Final,3,LW2x;FA Final,6,BLW2x;FB Final,3,LW2x;FA Final,6,BLW2x;FB Final,2,JW4x
Christiana AMACKER	SUI	W	14 Aug 1993	1993	None	None	NoneNone
Roman ROEOESLI	SUI	M	22 Sep 1993	1993	2018;2018;2018;2018;2018;2017;2017;2017;2017;2016;2016;2016;2016;2016;2015;2015;2015;2015;2015;None;2014;2014;2014;2013;2013;2013;2012;2011	2011	None	FA Final,2,M2x;FA Final,3,M1x;FA Final,3,M2x;FA Final,3,M2x;FA Final,2,M1x;FB Final,2,M2x;FA Final,4,M2x;FA Final,3,M2x;FA Final,2,M2x;FB Final,1,M4x;FA Final,4,M4x;FA Final,3,M4x;FA Final,4,M2x;FA Final,3,M2x;FA Final,5,M4x;FB Final,2,M4x;FA Final,6,M4x;FB Final,1,M4x;FA Final,4,M4x;FA Final,3,M4x;FA Final,6,M4x;FA Final,1,BM4x;FB Final,1,M2x;FB Final,5,M1x;FA Final,1,BM4x;FC Final,2,M1x;FB Final,6,BM4x;FA Final,4,JM2x
Barnabe DELARZE	SUI	M	30 Jun 1994	1994	2018;2018;2018;2017;2017;2017;2017;2016;2016;2015;2015;2015;2015;2015;None;2014;2014;2014;2013;2013;2013;2012;2011	2011	None	FA Final,2,M2x;FA Final,5,M2x;FA Final,5,M1x;FB Final,2,M2x;FA Final,4,M2x;FA Final,3,M2x;FA Final,2,M2x;FB Final,1,M4x;FA Final,4,M4x;FA Final,5,M4x;FB Final,2,M4x;FA Final,6,M4x;FB Final,1,M4x;FA Final,4,M4x;FA Final,3,M4x;FB Final,6,M1x;FA Final,1,BM4x;FB Final,5,M4x;FA Final,6,M4x;FA Final,1,BM4x;FA Final,5,M4x;FA Final,3,JM2x;FA Final,4,JM2x
Jozef MULLER	RSA	M	23 Mar 1988	1988	2011;2011	2011	2011	FC Final,3,M4-;FC Final,3,M4-
Jeremiah BROWN	CAN	M	25 Nov 1985	1985	2012;2012;2011;2011	2011	2012	FA Final,2,M8+;FA Final,3,M8+;FA Final,3,M8+;FA Final,5,M8+
Peter MCCLELLAND	CAN	M	11 May 1983	1983	2012;2012	2012	2012	FA Final,3,M2+;FB Final,1,M4-
Kevin KOWALYK	CAN	M	27 Sep 1980	1980	2013;2013;2012;2012;2011;2011	2011	2013	FB Final,6,M4x;FB Final,4,M4x;FB Final,6,M2x;FB Final,3,M2x;FB Final,1,M4-;FC Final,2,M4-
Tessa YOUNG	NZL	W	12 Apr 1993	1993	2011	2011	2011	FB Final,3,JW4x
Jessica VAN ROSSUM	NZL	W	5 Mar 1994	1994	2011	2011	2011	FB Final,3,JW4x
Georgia PERRY	NZL	W	13 Aug 1993	1993	2018;2018;2017;2017;2017;2016;2015;2015;2015;2014;2014;2014;2013;2013;2013;2012;2011	2011	2018	FB Final,3,W4-;FB Final,2,W4-;FA Final,3,W8+;FA Final,2,W8+;FA Final,1,W8+;FA Final,3,W4x;FA Final,6,W4x;FA Final,4,W4x;FA Final,6,W4x;FA Final,5,W4x;FA Final,3,W4x;FA Final,3,W4x;FB Final,1,W4x;FB Final,2,W4x;FA Final,3,W4x;FA Final,4,BW4-;FB Final,3,JW4x
Ashleigh HODGE	NZL	M	13 Jan 1993	1993	2011	2011	2011	FB Final,3,JW4x
Alice WHITE	GBR	W	20 Jan 1993	1993	2015;2011	2011	2015	FA Final,3,BW8+;FA Final,3,JW4-
Stephen JONES	NZL	M	29 Apr 1993	1993	2018;2018;2018;2017;2017;2017;2016;2016;2016;2015;2015;2015;2014;2014;2014;2013;2013;2011	2011	2018	FB Final,3,M8+;FA Final,5,M8+;FB Final,1,M8+;FA Final,6,M8+;FB Final,3,M8+;FA Final,2,M8+;FA Final,6,M8+;FA Final,3,M8+;FA Final,5,M8+;FA Final,4,M8+;FA Final,3,M8+;FA Final,4,M8+;FA Final,1,BM8+;FA Final,5,M8+;FA Final,3,M8+;FA Final,1,BM8+;FA Final,4,M8+;FA Final,4,JM4x
Mitchell HORNER	NZL	M	24 Mar 1993	1993	2011	2011	2011	FA Final,4,JM4x
Scott GREEN	NZL	M	27 Jun 1993	1993	2011	2011	2011	FA Final,4,JM4x
Frederika ARCHIBALD	NZL	W	10 Dec 1993	1993	2011	2011	2011	FA Final,3,JW4-
Grace SPOORS	NZL	W	11 Aug 1993	1993	2011	2011	2011	FA Final,3,JW4-
Gregory BRAND	NZL	M	20 Jul 1993	1993	2011	2011	2011	FA Final,2,JM4+
Riordan MORRELL	NZL	M	16 Jul 1993	1993	2011	2011	2011	FC Final,5,JM1x
Louis VAN VELTHOOVEN	NZL	M	8 Nov 1993	1993	2015;2011	2011	2015	FA Final,2,BM4+;FA Final,2,JM4+
Andrew POTTER	NZL	M	9 Jul 1994	1994	2011	2011	2011	FA Final,2,JM4+
Heraclito GUIMARAES	ANG	M	15 Jan 1977	1977	2011;2011	2011	2011	FC Final,4,LM1x;FD Final,5,LM2x
Franco GUAGLIANONE	GUA	M	15 May 1989	1989	2011	2011	2011	FD Final,2,BLM2x
Caroline HAMMOND	ZIM	W	6 Jun 1994	1994	2011	2011	2011	FD Final,1,JW1x
Michael JOHNSON	ZIM	M	20 Jul 1994	1994	2012;2011	2011	2012	FD Final,4,JM2x;FD Final,3,JM2x
Peter PURCELL-GILPIN	ZIM	M	4 Jul 1994	1994	2018;2016;2015;2015;2015;2013;2013;2012;2011	2011	2018	FD Final,2,M2x;FC Final,6,BM1x;F A Final,4,M1x;FF Final,1,M1x;FD Final,3,BM1x;FD Final,4,BM1x;FB Final,1,M1x;FC Final,4,JM1x;FD Final,3,JM2x
Anna TURNBULL	ZIM	W	17 Aug 1994	1994	2011	2011	2011	FD Final,1,JW2x
Holly NIXON	GBR	W	7 Dec 1993	1993	2017;2017;2017;2017;2016;2016;2016;2016;2015;2014;2012;2011	2011	2017	FA Final,3,W4x;FA Final,5,W4x;FA Final,3,W4x;FA Final,3,W4x;FA Final,1,W4-;FA Final,4,W4x;FA Final,5,W4x;FA Final,4,W4x;FA Final,3,BW8+;FA Final,5,BW4x;FB Final,1,BW2x;FA Final,2,JW1x
Adam SMITH	NZL	M	10 Aug 1993	1993	2011	2011	2011	FA Final,2,JM4+
Thomas JENKINS	NZL	M	30 Mar 1994	1994	2016;2012	2012	2016	FA Final,3,BM4-;FA Final,1,JM4+
Saori OGASAWARA	JPN	W	24 Jun 1990	1990	2011	2011	2011	FB Final,1,BLW4x
Yoshiki SUETAKE	JPN	M	21 Feb 1990	1990	2011	2011	2011	FC Final,2,BLM4-
Shunsuke SHIMIZU	JPN	M	17 Dec 1989	1989	2011	2011	2011	FC Final,2,BLM4-
Nozomi KARAKAMA	JPN	M	1 May 1989	1989	2011	2011	2011	FC Final,2,BLM4-
Lewis HOLLOWS	NZL	M	3 Apr 1993	1993	2018;2018;2018;2017;2017;2017;2015;2014;2011	2011	2018	FA Final,4,M4x;FB Final,1,M4x;FA Final,5,M4x;FB Final,1,M4x;FA Final,4,M4x;FB Final,1,M4x;FA Final,2,BM4x;FB Final,3,BM4x;FA Final,4,JM4x
Yuta TSUKINOKI	JPN	M	29 Nov 1990	1990	2012;2011	2011	2012	FB Final,6,BLM4-;FC Final,2,BLM4-
William CAZALE	FRA	M	30 Sep 1993	1993	2011	2011	2011	FB Final,5,JM2-
Alison CHEVALLIER	FRA	W	29 Aug 1994	1994	2011	2011	2011	FC Final,2,JW4x
Luca FABIAN	SUI	M	29 May 1992	1992	2013;2012;2011	2011	2013	FB Final,3,BLM1x;FA Final,3,BLM1x;FB Final,5,BLM2x
Benedikt HEGGLIN	SUI	M	26 Jan 1992	1992	2012;2011	2011	2012	FB Final,1,BLM4x;FB Final,5,BLM2x
Jerome VOELKE	SUI	M	24 Aug 1992	1992	2011	2011	2011	FC Final,5,BLM1x
Marcel HAERDI	SUI	M	5 Jun 1990	1990	2011	2011	2011	FB Final,4,BM2x
