name	country	gender	birthdate	birthyear	competition_years	first	last	results
Florian BERG	AUT	M	13 May 1988	1988	2017;2017;2016;2016;2016;2015;2015;2015;2015;2015;2014;2014;2014;2014;2013;2013;2013;2013;2012;2012;2012;2012;2012;2011;2011;2011;2011;2011;2010;2010;2010;2010;2009;2009;2009;2009;2008;2008;2008;2008;2007;2006	2006	2017	FC Final,4,LM1x;FD Final,1,LM2x;FB Final,4,LM1x;R2 Repechage,4,LM4-;FC Final,3,LM4-;FB Final,6,LM4-;FB Final,6,LM4-;FB Final,2,LM4-;FB Final,6,LM4-;FB Final,5,LM4-;FB Final,5,LM4-;FC Final,3,LM4-;FB Final,4,LM4-;FB Final,2,LM4-;FC Final,1,LM4-;FB Final,4,LM4-;FA Final,4,LM4-;FA Final,5,LM4-;FB Final,6,M4x;FA Final,5,LM1x;FB Final,1,LM1x;FA Final,2,LM1x;FC Final,1,LM2x;FB Final,1,LM2x;FE Final,6,LM2x;FC Final,6,LM2x;FB Final,4,LM2x;FB Final,4,LM2x;FC Final,1,LM2x;FA Final,4,LM2x;FB Final,5,LM2x;FB Final,2,LM2x;FA Final,4,LM2x;FA Final,5,BLM2x;FB Final,5,LM2x;FA Final,5,LM1x;FB Final,3,LM2x;FA Final,5,BLM1x;FB Final,4,LM1x;FB Final,3,LM1x;FC Final,2,BLM2x;FB Final,4,JM2x
Jakob ALLERSTORFER	AUT	M	8 Sep 1988	1988	2006	2006	2006	FB Final,6,JM4x
Jakob SCHMIED	AUT	M	7 May 1988	1988	2006	2006	2006	FB Final,6,JM4x
Joschka HELLMEIER	AUT	M	18 May 1989	1989	2015;2015;2015;2015;2015;2014;2014;2014;2014;2013;2013;2013;2013;2012;2012;2012;2011;2011;2011;2011;2011;2010;2010;2010;2010;2010;2009;2009;2009;2009;2008;2007;2006	2006	2015	FB Final,6,LM4-;FB Final,6,LM4-;FB Final,2,LM4-;FB Final,6,LM4-;FB Final,5,LM4-;FB Final,5,LM4-;FC Final,3,LM2-;FB Final,4,LM4-;FB Final,2,LM4-;FC Final,1,LM4-;FB Final,4,LM4-;FA Final,4,LM4-;FA Final,5,LM4-;FA Final,6,LM4x;FA Final,1,LM4x;FC Final,1,LM2x;FB Final,1,LM2x;SE/F 1 Semifinal,3,LM2x;FC Final,6,LM2x;FB Final,4,LM2x;FB Final,4,LM2x;FC Final,1,LM2x;FA Final,4,LM2x;FB Final,5,LM2x;FB Final,4,LM1x;FB Final,2,LM2x;FA Final,4,LM2x;FA Final,5,BLM2x;FB Final,5,LM2x;FA Final,6,LM1x;FB Final,5,BM4x;FC Final,1,JM4x;FB Final,6,JM4x
Katharina LOBNIG	AUT	W	29 Aug 1988	1988	2018;2012;2012;2011;2006	2006	2018	FB Final,3,W2x;FA Final,5,W4x;FB Final,5,W2x;FB Final,2,W2x;FA Final,3,JW4x
Lisa FARTHOFER	AUT	W	10 Aug 1991	1991	2016;2016;2016;2015;2015;2015;2015;2014;2014;2014;2014;2013;2012;2012;2012;2011;2011;2011;2011;2011;2011;2010;2010;2010;2009;2008;2008;2007;2006	2006	2016	FC Final,4,W1x;R1 Repechage,4,W2x;FB Final,3,W2x;FC Final,6,W2x;FC Final,1,W2x;FC Final,1,W2x;FB Final,2,W1x;FC Final,3,W2x;FC Final,1,W2x;FB Final,6,W2x;FB Final,3,W2x;FA Final,6,BW1x;FA Final,5,W4x;FA Final,1,BW2x;FC Final,3,W1x;FB Final,2,W2x;FC Final,4,W2x;FA Final,3,BW2x;FD Final,6,W2x;FA Final,6,W2x;FA Final,6,W2x;FB Final,3,BW4x;FB Final,6,W4x;FB Final,3,W4x;FA Final,6,JW1x;FA Final,5,W4x;FA Final,2,JW2x;FA Final,3,JW2x;FA Final,2,JW2x
Robert WOEHRER	AUT	M	19 Sep 1988	1988	2006	2006	2006	FB Final,6,JM4x
Wolfgang PICHLER	AUT	M	7 Jan 1989	1989	2007	2007	2007	FC Final,1,JM4x
Arjan VAN BELLE	BEL	M	12 Dec 1988	1988	2006	2006	2006	FB Final,2,JM4-
Augustin HEINZ	BEL	M	28 Mar 1989	1989	2007	2007	2007	FB Final,4,JM2-
Clara FRANCOIS	BEL	W	2 Mar 1989	1989	2011;2010;2008;2007;2006	2006	2011	FA Final,6,BLW1x;FB Final,3,BW2-;FB Final,6,BW1x;FC Final,3,JW2x;FB Final,4,JW1x
Vincent DE VEIRMAN	BEL	M	12 Apr 1988	1988	2006	2006	2006	FB Final,2,JM4-
Aliaksandr BIALKOUSKI	BLR	M	18 Mar 1988	1988	None	None	NoneNone
Andrei SHMUKSTA	BLR	M	4 Feb 1988	1988	None	None	NoneNone
Artsiom SHEK	BLR	M	1 Jan 1988	1988	2006	2006	2006	FD Final,4,JM4x
Dzianis RYLAU	BLR	M	9 Apr 1988	1988	None	None	NoneNone
Dzmitry BUDZKOU	BLR	M	27 Jun 1988	1988	2006	2006	2006	FC Final,1,JM4-
Maksim SHAUCHENKA	BLR	M	3 Apr 1988	1988	2011;2011;2010;2010;2009;2009;2009;2009;2006	2006	2011	FC Final,3,M1x;FD Final,6,M1x;SC/D 2 Semifinal,6,BM2x;FE Final,3,M2x;FC Final,2,M1x;FC Final,1,M1x;FA Final,6,BM4x;FC Final,4,M1x;FD Final,4,JM4x
Maryna MASLAVA	BLR	W	19 Apr 1989	1989	2010;2009;2009;2009;2009;2008;2007;2006	2006	2010	FA Final,6,BW4-;FB Final,1,W2-;FB Final,2,W8+;FA Final,6,BW8+;FA Final,6,W8+;FB Final,1,BW4x;FA Final,2,JW4x;FA Final,6,JW4-
Mikhail KRAUCHANKA	BLR	M	4 Jul 1989	1989	2007;2006	2006	2007	FC Final,2,BM2-;FC Final,1,JM4-
Natallia ALIATSINA	BLR	W	7 Feb 1989	1989	2006	2006	2006	FA Final,5,JW4x
Siarhei HRYSHANKOU	BLR	M	20 Feb 1988	1988	2010;2007;2006	2006	2010	FC Final,2,BM8+;FC Final,2,BM2-;FC Final,1,JM4-
Siarhei IVASHYN	BLR	M	8 Jun 1988	1988	2006	2006	2006	FD Final,4,JM4x
Uladzmir MANZHURA	BLR	M	26 Jan 1988	1988	2006	2006	2006	FD Final,4,JM4x
Vasil KRAUTSOU	BLR	M	26 Nov 1988	1988	2006	2006	2006	FC Final,1,JM4-
Viachaslau HUSEU	BLR	M	3 Feb 1988	1988	None	None	NoneNone
Viktar PAPOU	BLR	M	31 Mar 1988	1988	None	None	NoneNone
Vitali DUKI	BLR	M	19 Nov 1989	1989	2009;2008;2007	2007	2009	FA Final,6,BM4x;FC Final,1,BM4-;FC Final,4,JM4x
Yauheni FILATAU	BLR	M	21 Jun 1988	1988	None	None	NoneNone
Raffaele MORGANTINI DAVILA	BOL	M	28 Jan 1988	1988	2006	2006	2006	FD Final,3,JM1x
Andre WILLIAMS	BRA	M	18 Apr 1988	1988	2006	2006	2006	FD Final,6,JM2x
Lucas DOCOLAS	BRA	M	15 Dec 1988	1988	2006	2006	2006	FD Final,6,JM2x
Bojan MALIC	CRO	M	16 Nov 1988	1988	2010;2009;2009;2006	2006	2010	FA Final,6,BM4+;FB Final,4,M4-;FB Final,1,BM4-;FB Final,1,JM8+
Davio SAJN	CRO	M	None	None	None	None	NoneNone
Dejan KOVAC	CRO	M	None	None	None	None	NoneNone
Frane KALCINA	CRO	M	23 Oct 1988	1988	2006	2006	2006	FB Final,1,JM8+
Ivan DJURDJEVIC	CRO	M	21 Mar 1989	1989	2007	2007	2007	FB Final,4,JM4-
Marcela MILOSEVIC	CRO	W	13 Nov 1990	1990	2016;2016;2016;2015;2015;2015;2015;2015;None;2014;2014;2014;2013;2012;2009;2008;2007;2006	2006	None	FD Final,1,W1x;R2 Repechage,5,W2-;FB Final,5,W2-;FC Final,6,W2-;FB Final,6,W2-;FB Final,5,W2-;FB Final,5,W2-;FB Final,1,W2x;FA Final,6,W2-;FC Final,4,W1x;FB Final,4,W1x;FC Final,1,W1x;FB Final,4,W1x;FC Final,2,BW2x;FC Final,3,BW1x;FA Final,6,JW1x;FB Final,4,JW1x;FC Final,4,JW1x
Marin MLADINIC	CRO	M	24 Sep 1988	1988	2011;2008;2006	2006	2011	FC Final,3,M4-;FB Final,2,BM4x;FA Final,2,JM4x
Petar MAJIC	CRO	M	23 Feb 1989	1989	2007;2006	2006	2007	FB Final,4,JM4-;FB Final,1,JM8+
Stjepan MAJIC	CRO	M	None	None	None	None	NoneNone
Sven BOHNEC	CRO	M	22 Sep 1988	1988	2010;2010;2009;2008;2006	2006	2010	FD Final,3,BM2x;FC Final,4,M2x;FB Final,4,BM2x;FB Final,2,BM4x;FA Final,2,JM4x
Vanja BUSIC	CRO	M	29 Sep 1988	1988	2006	2006	2006	FB Final,1,JM8+
Adam KAPA	CZE	M	1 Oct 1989	1989	2016;2015;2015;None;2013;2013;2011;2010;2010;2010;2009;2008;2007;2006	2006	None	FB Final,3,M8+;FB Final,2,LM2-;FA Final,5,LM2-;FA Final,4,LM2-;FD Final,2,LM2x;FB Final,1,LM1x;FE Final,4,LM2x;FB Final,6,LM2x;FB Final,6,BLM2x;FB Final,6,LM2x;FD Final,1,BLM4-;FC Final,3,LM2-;FA Final,6,JM2-;FB Final,6,JM2-
Adam TUMA	CZE	M	11 Jan 1989	1989	2006	2006	2006	FC Final,1,JM8+
David VANDAS	CZE	M	21 Aug 1989	1989	2006	2006	2006	FC Final,1,JM8+
Jakub GEFING	CZE	M	23 Mar 1989	1989	2006	2006	2006	FB Final,4,JM4-
Jakub GWOZDIAK	CZE	M	26 Aug 1991	1991	2008;2006	2006	2008	FB Final,7,BM8+;FC Final,1,JM8+
Jan BEZDEK	CZE	M	24 Apr 1989	1989	2006	2006	2006	FB Final,4,JM4-
Jan LANKAS	CZE	M	3 Jul 1989	1989	2007;2006	2006	2007	FA Final,6,JM2-;FB Final,6,JM2-
Jan VINCOUR	CZE	M	24 May 1988	1988	None	None	NoneNone
Jana VYHNANKOVA	CZE	W	17 May 1988	1988	2009;2009;2006	2006	2009	FB Final,4,W2-;FB Final,5,W2-;FC Final,2,JW2x
Jiri DOSLIK	CZE	M	26 Jul 1988	1988	2007;2006	2006	2007	FB Final,6,BM8+;FB Final,4,JM4-
Josef PISKACEK	CZE	M	15 Apr 1989	1989	2007;2006	2006	2007	FB Final,4,JM4x;FC Final,1,JM8+
Kamil KROULIK	CZE	M	27 May 1988	1988	2006	2006	2006	FC Final,1,JM8+
Lenka VRECNIKOVA	CZE	W	26 Dec 1988	1988	2011;2009;2006	2006	2011	FD Final,2,W2-;FB Final,4,BW4-;FC Final,2,JW2x
Martin NOVAK	CZE	M	27 Sep 1991	1991	None	None	NoneNone
Martin PAVLICEK	CZE	M	22 Oct 1988	1988	2006	2006	2006	FB Final,4,JM4x
Michal DIVIS	CZE	M	30 Apr 1988	1988	None	None	NoneNone
Mikulas KLANG	CZE	M	6 May 1988	1988	2006	2006	2006	FC Final,1,JM8+
Pavel POKORNY	CZE	M	27 May 1988	1988	2007;2006	2006	2007	FB Final,6,BM8+;FB Final,4,JM4-
Petr OUREDNICEK	CZE	M	1 Jun 1989	1989	2013;2013;2013;2013;2012;2012;2012;2012;2011;2011;2011;2010;2010;2010;2009;2008;2007	2007	2013	FB Final,5,M4x;FB Final,1,M4x;FB Final,2,M4x;FB Final,6,M4x;FB Final,5,M2x;H1 Heat,5,M4x;FA Final,3,M4x;FB Final,5,M4x;FC Final,2,M4x;FA Final,2,BM4x;FA Final,5,M4x;FB Final,1,M4x;FA Final,4,BM4x;FB Final,5,M4x;FC Final,4,BM1x;FB Final,7,BM8+;FB Final,4,JM4x
Vit HUBENY	CZE	M	11 Mar 1988	1988	2006	2006	2006	FC Final,1,JM8+
Vladimir RAK	CZE	M	2 Jan 1988	1988	None	None	NoneNone
Aja  RUNGE HOLMEGAARD	DEN	W	14 May 1990	1990	2018;2018;2017;2017;2017;2016;2016;2016;2016;2015;2015;2015;2015;2014;2014;2014;2014;2012;2008;2007;2006	2006	2018	FA Final,2,LW4x;FA Final,2,LW4x;FA Final,6,LW2x;FB Final,1,LW1x;FB Final,1,LW1x;FB Final,2,LW1x;FA Final,4,LW1x;FA Final,2,LW1x;FA Final,2,LW1x;FB Final,3,LW4x;FA Final,3,LW1x;FA Final,6,LW1x;FB Final,1,LW1x;FC Final,3,LW2x;FB Final,1,LW2x;FB Final,4,LW2x;FB Final,4,LW2x;FC Final,3,BLW1x;FB Final,3,JW2x;FB Final,5,JW2x;FC Final,1,JW4x
Anders MICHELSEN	DEN	M	26 Apr 1992	1992	2009;2006	2006	2009	FB Final,6,JM8+;FB Final,5,JM8+
Andreas RAMBOEL	DEN	M	21 Dec 1988	1988	2010;2010;2009;2009;2009;2008;2007	2007	2010	FC Final,5,LM2x;FA Final,3,BLM2x;FA Final,3,LM4x;FB Final,5,BLM2x;FB Final,4,LM2x;FA Final,1,BLM4x;FB Final,2,LM2x
Anne SOEBY PEDERSEN	DEN	W	None	None	None	None	NoneNone
Cathrine OESTERBERG	DEN	W	28 Apr 1988	1988	2006	2006	2006	FC Final,1,JW4x
Christian ASMUSSEN	DEN	M	31 Dec 1988	1988	2009;2008;2008;2006	2006	2009	FB Final,6,BM4-;FB Final,4,M4-;FB Final,2,BM4-;FB Final,5,JM8+
Jacob BARSOE	DEN	M	21 Sep 1988	1988	2016;2016;2016;2016;2015;2015;2015;2014;2014;2014;2014;2013;2013;2013;2013;2012;2012;2012;2012;2011;2011;2011;2011;2010;2010;2010;2010;2009;2009;2009;2009;2008;2006	2006	2016	FA Final,2,LM4-;FA Final,2,LM4-;FA Final,3,LM4-;FA Final,6,M4-;FA Final,2,LM4-;FA Final,3,LM4-;FA Final,3,LM4-;FA Final,1,LM4-;FA Final,2,LM4-;FA Final,2,LM4-;FA Final,1,LM4-;FA Final,1,LM4-;FA Final,2,LM4-;FA Final,2,LM4-;FA Final,1,LM4-;FA Final,3,LM4-;FA Final,3,LM4-;FA Final,4,LM4-;FA Final,1,LM4-;FA Final,5,LM4-;FA Final,3,LM4-;FA Final,1,LM4-;FA Final,1,LM4-;F Final,2,LM8+;FA Final,4,BLM4-;FD Final,5,LM4-;FB Final,6,LM4-;FA Final,6,LM2-;FA Final,4,LM2-;F Final,2,LM2-;FA Final,6,LM2-;FB Final,1,LM4-;FB Final,5,JM8+
Jonas FICH	DEN	M	24 Jan 1990	1990	2008;2007;2006	2006	2008	FB Final,1,JM2-;FB Final,5,JM4-;FB Final,3,JM4-
Lone RASMUSSEN	DEN	W	26 Feb 1989	1989	2007;2006	2006	2007	FB Final,5,JW2x;FC Final,1,JW4x
Mathias LYSTER	DEN	M	13 Feb 1989	1989	2009;2008;2008;2007;2006	2006	2009	FB Final,6,BM4-;FB Final,4,M4-;FB Final,2,BM4-;FB Final,5,JM4-;FB Final,3,JM4-
Michael HANSEN	DEN	M	10 Jun 1989	1989	2007;2006	2006	2007	FD Final,1,JM4x;FB Final,5,JM8+
Michael LUDWIGSEN	DEN	M	15 Jun 1988	1988	2012;2012;2012;2011;2011;2011;2010;2010;2009;2008;2008;2006	2006	2012	FB Final,4,M4x;FA Final,5,M4x;FC Final,1,M4x;FC Final,5,M4x;FC Final,2,M4x;FA Final,6,M4x;FB Final,6,M4x;R4 Repechage,3,BM2x;FB Final,6,BM4-;FB Final,4,M4-;FB Final,2,BM4-;FB Final,5,JM8+
Niels BRIX	DEN	M	30 Nov 1988	1988	2006	2006	2006	FB Final,5,JM8+
Pia BRIX	DEN	W	None	None	None	None	NoneNone
Rene ASTRUP	DEN	M	30 Sep 1988	1988	2006	2006	2006	FB Final,5,JM8+
Steffen JENSEN	DEN	M	5 Dec 1989	1989	2018;2018;2018;2017;2017;2016;2016;2015;2014;2014;2014;2014;2013;2013;2013;2013;2012;2012;2011;2011;2011;2010;2010;2010;2010;2010;2009;2009;2009;2009;2008;2008;2007;2006	2006	2018	FD Final,1,M4-;FB Final,3,M4-;FB Final,4,M4-;FA Final,5,M4-;FB Final,3,M4-;FA Final,5,LM4x;FA Final,1,LM4x;FA Final,3,LM2-;FB Final,2,LM1x;FB Final,3,LM1x;FA Final,5,LM1x;FC Final,2,LM2x;FB Final,5,LM2x;FB Final,2,LM2x;FA Final,2,LM1x;FB Final,6,LM2x;FB Final,6,LM4x;FA Final,3,LM4x;FA Final,3,LM4x;FA Final,3,LM4x;FE Final,6,LM2x;F Final,3,LM4x;F Final,2,LM4x;R1 Repechage,6,LM2x;FC Final,3,LM2x;FC Final,5,LM2x;FB Final,2,LM2x;FC Final,1,LM2x;FA Final,3,LM2x;FB Final,6,LM2x;FB Final,2,M4x;FA Final,1,BLM4x;FC Final,5,JM1x;FB Final,5,JM8+
Timmy ANDERSEN	DEN	M	15 Feb 1989	1989	2011;2009;2007;2006	2006	2011	FB Final,6,BLM2-;FB Final,2,BLM4-;FB Final,5,JM4-;FB Final,3,JM4-
Asmaa ABD EL AZIZ	EGY	M	22 Apr 1989	1989	2006	2006	2006	FC Final,5,JW1x
Hany AHMED	EGY	M	7 Mar 1988	1988	2006	2006	2006	FD Final,1,JM1x
Mohamed HAMAD	EGY	M	30 Jan 1989	1989	2006	2006	2006	FB Final,5,JM2x
Nour El Din HASSANEIN	EGY	M	10 Aug 1988	1988	2016;2015;2015;None;2014;2014;2014;2012;2012;2012;2012;2012;2010;2010;2009;2009;2006	2006	None	FC Final,2,M1x;FE Final,5,M1x;FA Final,5,M1x;FA Final,4,M1x;FD Final,1,M4x;FC Final,1,M4x;FD Final,3,M2x;FD Final,2,M1x;FB Final,6,M1x;FB Final,5,M2x;SA/B 1 Semifinal,5,M2x;FC Final,3,M2x;FC Final,3,M2x;FB Final,5,BM2x;FC Final,2,BM4x;FC Final,4,M2x;FB Final,5,JM2x
Helen TINKUS	EST	W	28 May 1988	1988	2010;2008;2007;2006	2006	2010	FB Final,1,BW2x;FB Final,4,BW2x;FC Final,2,BW1x;FC Final,3,JW1x
Albin ARNAUD	FRA	M	24 May 1984	1984	2006	2006	2006	FA Final,5,JM4x
Alizee CHARAUX	FRA	W	21 Nov 1988	1988	2006	2006	2006	FA Final,5,JW8+
Anais COLLET	FRA	W	9 Mar 1988	1988	2006	2006	2006	FA Final,6,JW4x
Benjamin CHABANET	FRA	M	4 Nov 1988	1988	2015;2015;2014;2014;2013;2012;2012;2012;2012;2011;2011;2011;2010;2010;2010;2009;2008;2007;2007;2006	2006	2015	FC Final,4,M4x;FB Final,3,M4x;FD Final,3,M1x;FA Final,4,M8+;FB Final,2,M4-;FB Final,4,M4x;FB Final,5,M4x;FA Final,2,M4x;FA Final,4,M4x;FC Final,1,M4x;FB Final,4,M4x;FA Final,6,M4x;FB Final,3,M4x;R Repechage,4,M4x;FC Final,1,M2x;FA Final,4,BM4x;FC Final,5,BM1x;FB Final,1,M4x;FA Final,2,BM4x;FB Final,1,JM2x
Benjamin RIPOLL	FRA	M	7 Jan 1988	1988	2006	2006	2006	FA Final,5,JM4-
Caroline GUERRAND	FRA	W	10 Jun 1988	1988	2006	2006	2006	FB Final,2,JW1x
Christelle BOYER	FRA	W	None	None	None	None	NoneNone
Elodie PRINCE	FRA	W	28 Feb 1989	1989	2007;2006	2006	2007	FB Final,1,JW4-;FA Final,5,JW8+
Emilie ACQUISTAPACE	FRA	W	8 Aug 1988	1988	2006	2006	2006	FA Final,5,JW8+
Helene HENRION	FRA	W	6 Aug 1988	1988	2006	2006	2006	FA Final,6,JW4x
Jeremie AZOU	FRA	M	2 Apr 1989	1989	2017;2017;2017;2017;2016;2016;2016;2015;2015;2015;2015;2014;2014;2014;2014;2013;2013;2013;2012;2012;2012;2012;2011;2011;2011;2011;2010;2010;2010;2010;2009;2009;2009;2008;2008;2008;2008;2007;2006	2006	2017	FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,2,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,2,LM1x;FA Final,1,LM2x;FA Final,1,LM2x;FA Final,4,LM2x;FA Final,2,LM2x;FA Final,1,LM2x;FA Final,3,LM1x;FB Final,1,LM2x;FA Final,1,BLM1x;FA Final,6,LM2x;FA Final,2,LM2x;FB Final,2,LM2x;FA Final,3,LM2x;FC Final,1,LM2x;FA Final,3,LM2x;FA Final,2,LM2x;FA Final,3,LM2x;FA Final,6,LM1x;FA Final,2,LM4x;FA Final,1,LM4x;FA Final,6,LM2x;FA Final,6,LM2x;FA Final,4,JM4x;FB Final,1,JM2x
Jerome DESCAZEAUX	FRA	M	28 Jul 1988	1988	2009;2008;2006	2006	2009	FC Final,5,BLM2x;FB Final,1,BLM4x;FA Final,5,JM4x
Johan TRINQUIE	FRA	M	3 Jul 1988	1988	None	None	NoneNone
Laura FAU	FRA	W	21 Oct 1988	1988	None	None	NoneNone
Lucas VITALE D'ARCO	FRA	M	14 Jan 1989	1989	2007;2006	2006	2007	FB Final,1,JM4-;FA Final,5,JM4-
Marianne CASTET	FRA	W	3 Apr 1989	1989	2007;2006	2006	2007	FB Final,1,JW4-;FA Final,5,JW8+
Sigmund VERSTRAETE	FRA	M	6 Jan 1989	1989	2013;2011;2010;2010;2010;2009;2008;2007;2006	2006	2013	R2 Repechage,6,M2-;FA Final,5,BM2x;FB Final,3,M4x;R Repechage,4,M4x;FD Final,4,M1x;FA Final,4,BM4x;FA Final,6,BM4x;FA Final,4,JM4x;FB Final,2,JM1x
Stephanie TRAMIER	FRA	W	28 Mar 1984	1984	2006	2006	2006	FA Final,5,JW8+
Vincent CAVARD	FRA	M	26 Oct 1988	1988	2015;2010;2010;2009;2009;2008;2006	2006	2015	FA Final,2,LM8+;FB Final,5,BLM4-;FA Final,4,LM2-;FA Final,5,LM8+;FC Final,5,BLM2x;FA Final,3,BLM4-;FB Final,1,JM2-
Virginie LEFEBVRE	FRA	W	31 Jan 1989	1989	2007;2006	2006	2007	FB Final,5,JW4x;FA Final,5,JW8+
Yan DE JAGER	FRA	M	1 Jun 1988	1988	2006	2006	2006	FA Final,5,JM4x
Charles COUSINS	GBR	M	13 Dec 1988	1988	2015;2014;2014;2014;2014;2013;2013;2013;2013;2012;2012;2012;2012;2010;2010;2010;2009;2009;2009;2009;2008;2008;2008;2008;2007;2007;2007;2006	2006	2015	FA Final,4,M4x;FA Final,2,M4x;FA Final,1,M4x;FA Final,1,M4x;FA Final,2,M4x;FA Final,3,M4x;FA Final,4,M4x;FA Final,5,M4x;FA Final,1,M4x;FA Final,5,M4x;FA Final,4,M4x;FB Final,1,M4x;FB Final,1,M4x;FA Final,5,M4x;FA Final,3,M4x;FA Final,3,M4x;R Repechage,6,M4x;FA Final,2,M4x;FA Final,4,M4x;FA Final,2,M4x;FB Final,5,M2x;FA Final,1,BM2x;H1 Heat,6,M4x;FC Final,3,M1x;FA Final,3,BM2x;FB Final,5,M2x;FC Final,4,M2x;FA Final,5,JM2-
Lottie HOWARD-MERRILL	GBR	W	15 Nov 1989	1989	2011;2010;2007;2006	2006	2011	F Final,5,BW8+;FA Final,4,BW4-;FA Final,6,JW4-;FA Final,3,JW4-
Charlotte JEFFERIES	GBR	W	None	None	None	None	NoneNone
Emma WOODEDD	GBR	W	None	None	None	None	NoneNone
Emma YOUNG	GBR	W	15 Jul 1988	1988	2006	2006	2006	FA Final,3,JW4-
Frederick HAY	GBR	M	24 May 1988	1988	2006	2006	2006	FA Final,4,JM8+
George NASH	GBR	M	2 Oct 1989	1989	2016;2016;2016;2016;2015;2015;2015;2015;2014;2014;2014;2014;2013;2013;2012;2012;2012;2011;2011;2010;2009;2007;2006	2006	2016	FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M8+;FA Final,1,M8+;FA Final,1,M8+;FA Final,2,M8+;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M8+;FA Final,4,M8+;FA Final,3,M2-;FA Final,5,M2-;FA Final,2,M2-;FA Final,1,BM2-;FB Final,1,M2-;FA Final,2,BM4-;FB Final,3,BM4+;FA Final,1,JM4-;FA Final,4,JM8+
James SOANE	GBR	M	21 Apr 1989	1989	2007	2007	2007	FB Final,1,JM8+
Karl HUDSPITH	GBR	M	31 Mar 1988	1988	2013;2010;2009;2008;2006	2006	2013	FB Final,1,M2-;FA Final,3,BM8+;FB Final,3,BM4+;FA Final,5,BM8+;FA Final,4,JM8+
Lucy WALCZAK	GBR	W	None	None	2006	2006	2006	FB Final,3,JW1x
Maria LARSEN	GBR	W	14 Jan 1988	1988	2006	2006	2006	FA Final,3,JW4-
Mohamed SBIHI	GBR	M	27 Mar 1988	1988	2018;2018;2018;2018;2017;2017;2017;2017;2017;2016;2016;2016;2016;2015;2015;2015;2015;2014;2014;2014;2014;2013;2013;2013;2013;2012;2012;2012;2012;2011;2011;2011;2010;2010;2010;2010;2009;2009;2009;2008;2008;2007;2007;2006	2006	2018	FA Final,3,M8+;R1 Repechage,2,M8+;FA Final,2,M8+;FA Final,2,M8+;FA Final,3,M4-;FA Final,1,M4-;FA Final,2,M4-;FA Final,5,M4-;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M8+;FA Final,1,M8+;FA Final,1,M8+;FA Final,2,M8+;FA Final,1,M4-;FA Final,3,M8+;FA Final,1,M4-;FA Final,1,M4-;FA Final,1,M8+;FA Final,4,M8+;FA Final,1,M8+;FA Final,1,M8+;FA Final,3,M8+;FA Final,3,M8+;FA Final,2,M8+;FA Final,2,M8+;FA Final,2,M8+;FA Final,3,M8+;FA Final,2,M8+;FA Final,2,M8+;FA Final,3,M8+;FA Final,3,M8+;FA Final,1,M8+;FB Final,2,BM2-;FA Final,3,M8+;FA Final,3,M8+;FA Final,6,BM4-;H1 Heat,6,M4-;FA Final,3,BM4-;FC Final,1,M4-;FA Final,5,JM2-
Olivier COLLINS	GBR	M	None	None	None	None	NoneNone
Patrick VICKERS	GBR	M	30 Dec 1988	1988	2006	2006	2006	FB Final,3,JM4+
Ruth WALCZAK	GBR	W	15 Sep 1988	1988	2015;2014;2014;2014;2013;2013;2013;2013;2012;2010;2009;2009;2008;2007	2007	2015	FA Final,2,LW4x;FA Final,6,LW4x;FB Final,2,W4x;FA Final,2,LW1x;FA Final,3,LW1x;FA Final,4,LW1x;FA Final,4,LW1x;FA Final,4,LW1x;FA Final,3,LW2x;FB Final,2,BW4x;FB Final,1,W8+;FA Final,5,BW4-;FA Final,4,BW2x;FA Final,5,BW1x
Stephen ROBINSON	GBR	M	None	None	None	None	NoneNone
Toby ESJMOND-FREY	GBR	M	None	None	None	None	NoneNone
William PLUMMER	GBR	M	4 Mar 1989	1989	2007;2006	2006	2007	FB Final,1,JM8+;FA Final,4,JM8+
Zoe JOHNSON	GBR	W	26 May 1988	1988	2006	2006	2006	FA Final,3,JW4-
Anne BECKER	GER	W	8 Jun 1989	1989	2015;2015;2015;2014;2014;2014;2014;2013;2013;2010;2009;2009;2006	2006	2015	FB Final,4,W8+;FA Final,3,W4-;FB Final,6,W2-;FB Final,1,W8+;FA Final,4,W8+;FA Final,5,W8+;FA Final,3,W8+;FA Final,5,W8+;F Final,2,W8+;F Final,4,BW8+;FA Final,6,W2-;FA Final,2,BW2-;FA Final,3,JW8+
Annika MUELLER	GER	W	28 Aug 1989	1989	2006	2006	2006	FA Final,1,JW4x
Christoph MATZAT	GER	M	15 Apr 1988	1988	2006	2006	2006	FA Final,3,JM4+
Franziska HORBACH	GER	W	6 Nov 1988	1988	None	None	NoneNone
